Artist,label,source
Raphael Soyer,1931,900
Raphael Soyer,1935,900
Jerry Spagnoli,2001,901
Jerry Spagnoli,2001,901
Aaron Spangler,2014,902
Michael Spano,1986,903
Michael Spano,1992,903
Elizabeth Sparhawk-Jones,1961,904
Elizabeth Sparhawk-Jones,1940,904
Meredyth Sparks,2011,905
Meredyth Sparks,2011,905
Meredyth Sparks,2011,905
Reena Spaulings,2006,906
Reena Spaulings,2007,906
Reena Spaulings,2007,906
Reena Spaulings,2007,906
Reena Spaulings,2008,906
Reena Spaulings,2008,906
Reena Spaulings,2008,906
Reena Spaulings,2008,906
George Spaventa,1964,907
Buzz Spector,1993,908
Eugene Speicher,1921,909
Eugene Speicher,1921,909
Eugene Speicher,1925,909
Eugene Speicher,1925,909
Eugene Speicher,1925,909
Eugene Speicher,1928,909
Eugene Speicher,1928,909
Eugene Speicher,1929,909
Eugene Speicher,1929,909
Eugene Speicher,1931,909
Eugene Speicher,1933,909
Eugene Speicher,1937,909
Eugene Speicher,1939,909
Eugene Speicher,1940,909
Eugene Speicher,1907,909
Eugene Speicher,1913,909
Eugene Speicher,1911,909
Eugene Speicher,1883,909
Eugene Speicher,1883,909
Eugene Speicher,1883,909
Eugene Speicher,1883,909
Eugene Speicher,1927,909
Eugene Speicher,1933,909
Eugene Speicher,1944,909
Eugene Speicher,1953,909
Eugene Speicher,1929,909
Eugene Speicher,1945,909
Eugene Speicher,1937,909
Eugene Speicher,1930,909
Eugene Speicher,1935,909
Eugene Speicher,1953,909
Eugene Speicher,1940,909
Eugene Speicher,1935,909
Eugene Speicher,1930,909
Eugene Speicher,1930,909
Coreen Mary Spellman,1955,910
Andrew Spence,1990,911
Andrew Spence,1996,911
Andrew Spence,1996,911
Andrew Spence,1996,911
Andrew Spence,1988,911
Andrew Spence,1991,911
Niles Spencer,1927,912
Niles Spencer,1927,912
Niles Spencer,1930,912
Niles Spencer,1944,912
Niles Spencer,1944,912
Niles Spencer,1948,912
Niles Spencer,1921,912
Niles Spencer,1926,912
Niles Spencer,1940,912
Niles Spencer,1949,912
Nancy Spero,1974,913
Nancy Spero,1988,913
Nancy Spero,1991,913
Nancy Spero,1996,913
Nancy Spero,1998,913
Nancy Spero,1998,913
Nancy Spero,1975,913
"Nancy Spero, Leon Golub",1987,914
Edwin E. Sponsler,1952,915
Carl Sprinchorn,1930,916
Carl Sprinchorn,1923,916
Carl Sprinchorn,1948,916
Carl Sprinchorn,1944,916
Carl Sprinchorn,1951,916
Carl Sprinchorn,1914,916
Carl Sprinchorn,1915,916
Carl Sprinchorn,1937,916
Carl Sprinchorn,1920,916
Carl Sprinchorn,1914,916
Carl Sprinchorn,1914,916
Carl Sprinchorn,1914,916
Carl Sprinchorn,1914,916
Carl Sprinchorn,1914,916
Molly Springfield,2007,917
Benton Murdoch Spruance,1932,918
Benton Murdoch Spruance,1933,918
Benton Murdoch Spruance,1933,918
Benton Murdoch Spruance,1935,918
Benton Murdoch Spruance,1934,918
Benton Murdoch Spruance,1935,918
Benton Murdoch Spruance,1936,918
Benton Murdoch Spruance,1936,918
Benton Murdoch Spruance,1937,918
Benton Murdoch Spruance,1937,918
Benton Murdoch Spruance,1937,918
Benton Murdoch Spruance,1937,918
Benton Murdoch Spruance,1937,918
Benton Murdoch Spruance,1938,918
Benton Murdoch Spruance,1939,918
Benton Murdoch Spruance,1939,918
Benton Murdoch Spruance,1939,918
Benton Murdoch Spruance,1939,918
Benton Murdoch Spruance,1939,918
Benton Murdoch Spruance,1940,918
Benton Murdoch Spruance,1940,918
Benton Murdoch Spruance,1940,918
Benton Murdoch Spruance,1941,918
Benton Murdoch Spruance,1941,918
Benton Murdoch Spruance,1941,918
Benton Murdoch Spruance,1941,918
Benton Murdoch Spruance,1941,918
Benton Murdoch Spruance,1941,918
Benton Murdoch Spruance,1942,918
Benton Murdoch Spruance,1943,918
Benton Murdoch Spruance,1943,918
Benton Murdoch Spruance,1943,918
Benton Murdoch Spruance,1944,918
Benton Murdoch Spruance,1944,918
Benton Murdoch Spruance,1949,918
Benton Murdoch Spruance,1949,918
Benton Murdoch Spruance,1950,918
Benton Murdoch Spruance,1950,918
Benton Murdoch Spruance,1952,918
Everett Spruce,1957,919
Everett Spruce,1947,919
Robert Squeri,1966,920
Robert Squeri,1967,920
Jack Squier,1958,921
Lawrence Stafford,1968,922
Lawrence Stafford,1969,922
Jan Staller,2001,923
Theodoros Stamos,1947,924
Theodoros Stamos,1947,924
Theodoros Stamos,1948,924
Theodoros Stamos,1952,924
Theodoros Stamos,1957,924
Theodoros Stamos,1969,924
Theodoros Stamos,1969,924
Theodoros Stamos,1948,924
Theodoros Stamos,1947,924
Theodoros Stamos,1947,924
Theodoros Stamos,1947,924
Theodoros Stamos,1947,924
Theodoros Stamos,1947,924
Theodoros Stamos,1947,924
Theodoros Stamos,1948,924
Theodoros Stamos,1954,924
Theodoros Stamos,1950,924
Theodoros Stamos,1946,924
Theodoros Stamos,1946,924
Theodoros Stamos,1946,924
Theodoros Stamos,1946,924
Richard Stankiewicz,1956,925
Richard Stankiewicz,1958,925
Richard Stankiewicz,1959,925
Richard Stankiewicz,1959,925
Richard Stankiewicz,1959,925
Richard Stankiewicz,1959,925
Richard Stankiewicz,1959,925
Richard Stankiewicz,1960,925
Richard Stankiewicz,1960,925
Richard Stankiewicz,1973,925
Richard Stankiewicz,1951,925
Richard Stankiewicz,1958,925
Robert Stanley,1967,926
Robert Stanley,1969,926
Robert Stanley,1970,926
Robert Stanley,1971,926
William Staples,1969,927
Frances Stark,1998,928
Frances Stark,2006,928
Frances Stark,2008,928
Frances Stark,2008,928
Frances Stark,2008,928
Frances Stark,2008,928
Frances Stark,2013,928
Frances Stark,2017,928
Frances Stark,2017,928
"Frances Stark, Stuart Bailey",2007,929
Joseph Stashkevetch,1996,930
Andrew Stasik,1969,931
Andrew Stasik,1969,931
Andrew Stasik,1970,931
Evelyn Statsinger,1948,932
Evelyn Statsinger,1949,932
Evelyn Statsinger,1949,932
Alexander R. Stavenitz,1929,933
Alexander R. Stavenitz,1930,933
Alexander R. Stavenitz,1930,933
Cesare Stea,1926,934
Hugh Steers,1991,935
Hugh Steers,1994,935
Joseph Stefanelli,1971,936
Bernard Joseph Steffen,1946,937
Edward Steichen,1901,938
Edward Steichen,1905,938
Edward Steichen,1906,938
Edward Steichen,1913,938
Edward Steichen,1920,938
Edward Steichen,1920,938
Edward Steichen,1921,938
Edward Steichen,1921,938
Edward Steichen,1923,938
Edward Steichen,1923,938
Edward Steichen,1924,938
Edward Steichen,1923,938
Edward Steichen,1925,938
Edward Steichen,1925,938
Edward Steichen,1925,938
Edward Steichen,1925,938
Edward Steichen,1926,938
Edward Steichen,1926,938
Edward Steichen,1926,938
Edward Steichen,1927,938
Edward Steichen,1927,938
Edward Steichen,1928,938
Edward Steichen,1928,938
Edward Steichen,1928,938
Edward Steichen,1928,938
Edward Steichen,1929,938
Edward Steichen,1929,938
Edward Steichen,1929,938
Edward Steichen,1929,938
Edward Steichen,1930,938
Edward Steichen,1930,938
Edward Steichen,1930,938
Edward Steichen,1930,938
Edward Steichen,1930,938
Edward Steichen,1931,938
Edward Steichen,1931,938
Edward Steichen,1931,938
Edward Steichen,1931,938
Edward Steichen,1931,938
Edward Steichen,1931,938
Edward Steichen,1931,938
Edward Steichen,1931,938
Edward Steichen,1932,938
Edward Steichen,1932,938
Edward Steichen,1932,938
Edward Steichen,1932,938
Edward Steichen,1932,938
Edward Steichen,1933,938
Edward Steichen,1934,938
Edward Steichen,1934,938
Edward Steichen,1934,938
Edward Steichen,1934,938
Edward Steichen,1937,938
Harwood Steiger,1936,939
Steina,2000,940
Haim Steinbach,1986,941
Haim Steinbach,1987,941
Saul Steinberg,1945,942
Saul Steinberg,1950,942
Saul Steinberg,1951,942
Saul Steinberg,1952,942
Saul Steinberg,1954,942
Saul Steinberg,1966,942
Saul Steinberg,1966,942
Saul Steinberg,1967,942
Saul Steinberg,1967,942
Saul Steinberg,1969,942
Saul Steinberg,1969,942
Saul Steinberg,1969,942
Saul Steinberg,1971,942
Saul Steinberg,1974,942
Saul Steinberg,1974,942
Saul Steinberg,1974,942
Saul Steinberg,1974,942
Saul Steinberg,1975,942
Saul Steinberg,1974,942
Saul Steinberg,1975,942
Saul Steinberg,1950,942
Saul Steinberg,1966,942
Saul Steinberg,1963,942
Saul Steinberg,1947,942
Michael Steiner,1979,943
Ralph Steiner,1929,944
Ralph Steiner,1929,944
Mark Steinmetz,n.d.,945
Mark Steinmetz,1995,945
Mark Steinmetz,1996,945
Mark Steinmetz,1997,945
Mark Steinmetz,1998,945
Pat Steir,1971,946
Pat Steir,1973,946
Pat Steir,1973,946
Pat Steir,1981,946
Pat Steir,1982,946
Pat Steir,1988,946
Pat Steir,1988,946
Pat Steir,1989,946
Pat Steir,1991,946
Pat Steir,1991,946
Pat Steir,1991,946
Pat Steir,1991,946
Pat Steir,1991,946
Pat Steir,1991,946
Pat Steir,1991,946
Pat Steir,1996,946
Pat Steir,1996,946
Pat Steir,1996,946
Pat Steir,1996,946
Pat Steir,1996,946
Pat Steir,1996,946
Pat Steir,1996,946
Pat Steir,1996,946
Pat Steir,1996,946
Pat Steir,1997,946
Pat Steir,1997,946
Pat Steir,1998,946
Pat Steir,2000,946
Pat Steir,2001,946
Pat Steir,2001,946
Pat Steir,2001,946
Pat Steir,2001,946
Pat Steir,2001,946
Pat Steir,2001,946
Pat Steir,2001,946
Pat Steir,2003,946
Pat Steir,2004,946
Pat Steir,2008,946
Pat Steir,2010,946
Pat Steir,1990,946
Frank Stella,1962,947
Frank Stella,1964,947
Frank Stella,1966,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1967,947
Frank Stella,1968,947
Frank Stella,1969,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1970,947
Frank Stella,1971,947
Frank Stella,1971,947
Frank Stella,1974,947
Frank Stella,1974,947
Frank Stella,1974,947
Frank Stella,1975,947
Frank Stella,1977,947
Frank Stella,1980,947
Frank Stella,1980,947
Frank Stella,1980,947
Frank Stella,1980,947
Frank Stella,1980,947
Frank Stella,1980,947
Frank Stella,1980,947
Frank Stella,1980,947
Frank Stella,1981,947
Frank Stella,1981,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,1983,947
Frank Stella,1983,947
Frank Stella,1982,947
Frank Stella,1992,947
Frank Stella,1992,947
Frank Stella,1997,947
Frank Stella,2002,947
Frank Stella,1959,947
Frank Stella,1964,947
Frank Stella,1963,947
Frank Stella,2000,947
Frank Stella,2000,947
Frank Stella,1999,947
Frank Stella,1999,947
Frank Stella,1997,947
Frank Stella,1998,947
Frank Stella,1998,947
Frank Stella,1998,947
Frank Stella,1998,947
Frank Stella,1998,947
Frank Stella,1998,947
Frank Stella,1998,947
Frank Stella,1996,947
Frank Stella,1996,947
Frank Stella,1996,947
Frank Stella,1996,947
Frank Stella,1996,947
Frank Stella,1996,947
Frank Stella,1996,947
Frank Stella,1996,947
Frank Stella,1996,947
Frank Stella,1996,947
Frank Stella,1995,947
Frank Stella,1995,947
Frank Stella,1995,947
Frank Stella,1993,947
Frank Stella,1993,947
Frank Stella,1993,947
Frank Stella,1993,947
Frank Stella,1991,947
Frank Stella,1991,947
Frank Stella,1989,947
Frank Stella,1989,947
Frank Stella,1985,947
Frank Stella,1982,947
Frank Stella,1982,947
Frank Stella,2011,947
Joseph Stella,n.d.,948
Joseph Stella,1900,948
Joseph Stella,1910,948
Joseph Stella,1913,948
Joseph Stella,1913,948
Joseph Stella,1916,948
Joseph Stella,1919,948
Joseph Stella,1919,948
Joseph Stella,1918,948
Joseph Stella,1919,948
Joseph Stella,1920,948
Joseph Stella,1920,948
Joseph Stella,1920,948
Joseph Stella,1922,948
Joseph Stella,1925,948
Joseph Stella,1933,948
Joseph Stella,1938,948
Joseph Stella,1939,948
Joseph Stella,1940,948
Joseph Stella,1940,948
Joseph Stella,1945,948
Joseph Stella,1928,948
Joseph Stella,1920,948
Joseph Stella,1918,948
Joseph Stella,1919,948
Joseph Stella,1911,948
Joseph Stella,1918,948
Joseph Stella,1914,948
Joseph Stella,1921,948
Joseph Stella,1905,948
Gary Stephan,1984,949
Gary Stephan,1980,949
Gary Stephan,1982,949
Leo Steppat,1952,950
Harry Sternberg,1929,951
Harry Sternberg,1929,951
Harry Sternberg,1930,951
Harry Sternberg,1930,951
Harry Sternberg,1930,951
Harry Sternberg,1930,951
Harry Sternberg,1930,951
Harry Sternberg,1932,951
Harry Sternberg,1932,951
Harry Sternberg,1932,951
Harry Sternberg,1935,951
Harry Sternberg,1935,951
Harry Sternberg,1936,951
Harry Sternberg,1937,951
Harry Sternberg,1937,951
Harry Sternberg,1942,951
Harry Sternberg,1942,951
Harry Sternberg,1942,951
Harry Sternberg,1958,951
Harry Sternberg,1944,951
Hedda Sterne,n.d.,952
Hedda Sterne,1949,952
Hedda Sterne,1955,952
Hedda Sterne,2002,952
Hedda Sterne,2001,952
Hedda Sterne,2002,952
Hedda Sterne,2002,952
Hedda Sterne,2002,952
Hedda Sterne,1952,952
Hedda Sterne,1952,952
Hedda Sterne,1938,952
Hedda Sterne,1944,952
Hedda Sterne,1943,952
Hedda Sterne,1953,952
Hedda Sterne,1964,952
Maurice Sterne,1911,953
Maurice Sterne,1913,953
Maurice Sterne,1913,953
Maurice Sterne,1913,953
Maurice Sterne,1913,953
Maurice Sterne,1913,953
Maurice Sterne,1913,953
Maurice Sterne,1913,953
Maurice Sterne,1913,953
Maurice Sterne,1919,953
Maurice Sterne,1924,953
Maurice Sterne,1928,953
Maurice Sterne,1945,953
Maurice Sterne,1952,953
Maurice Sterne,1913,953
Maurice Sterne,1914,953
Maurice Sterne,1913,953
Maurice Sterne,1920,953
Maurice Sterne,1920,953
Maurice Sterne,1950,953
Maurice Sterne,1910,953
Maurice Sterne,1912,953
Maurice Sterne,1924,953
Maurice Sterne,1918,953
Maurice Sterne,1925,953
Maurice Sterne,1912,953
Maurice Sterne,1922,953
Albert Sterner,1917,954
Albert Sterner,1919,954
Harold Sterner,1948,955
Joel Sternfeld,n.d.,956
Joel Sternfeld,1972,956
Joel Sternfeld,1973,956
Joel Sternfeld,1974,956
Joel Sternfeld,1974,956
Joel Sternfeld,1974,956
Joel Sternfeld,1974,956
Joel Sternfeld,1975,956
Joel Sternfeld,1975,956
Joel Sternfeld,1975,956
Joel Sternfeld,1975,956
Joel Sternfeld,1975,956
Joel Sternfeld,1976,956
Joel Sternfeld,1977,956
Joel Sternfeld,1977,956
Joel Sternfeld,1980,956
Joel Sternfeld,1980,956
Joel Sternfeld,1982,956
Joel Sternfeld,1983,956
Joel Sternfeld,1993,956
Joel Sternfeld,1993,956
Joel Sternfeld,1993,956
Joel Sternfeld,1993,956
Joel Sternfeld,1993,956
Joel Sternfeld,1993,956
Joel Sternfeld,1994,956
Joel Sternfeld,1994,956
Joel Sternfeld,1994,956
Joel Sternfeld,1994,956
Joel Sternfeld,1994,956
Joel Sternfeld,1994,956
Joel Sternfeld,1994,956
Joel Sternfeld,1994,956
Joel Sternfeld,1994,956
Joel Sternfeld,1994,956
Joel Sternfeld,1994,956
Joel Sternfeld,1995,956
Joel Sternfeld,1995,956
Joel Sternfeld,1995,956
Joel Sternfeld,1995,956
Joel Sternfeld,1996,956
Joel Sternfeld,1996,956
Joel Sternfeld,1997,956
Joel Sternfeld,1999,956
Joel Sternfeld,2000,956
Joel Sternfeld,2000,956
Joel Sternfeld,2000,956
Joel Sternfeld,2000,956
Joel Sternfeld,2000,956
Joel Sternfeld,2003,956
Joel Sternfeld,2003,956
Joel Sternfeld,2004,956
Joel Sternfeld,2004,956
Joel Sternfeld,2004,956
Joel Sternfeld,2004,956
Joel Sternfeld,2004,956
Joel Sternfeld,2004,956
Joel Sternfeld,2004,956
Joel Sternfeld,2004,956
Joel Sternfeld,2004,956
Joel Sternfeld,2004,956
Joel Sternfeld,2004,956
Joel Sternfeld,2004,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2005,956
Joel Sternfeld,2006,956
Joel Sternfeld,2007,956
Lynn Stern,1981,957
Lynn Stern,1984,957
Florine Stettheimer,1931,958
Florine Stettheimer,1918,958
Florine Stettheimer,1942,958
Florine Stettheimer,1939,958
Florine Stettheimer,1929,958
Florine Stettheimer,1931,958
Louis Stettner,1958,959
Louis Stettner,1958,959
Louis Stettner,1998,959
Louis Stettner,1998,959
Louis Stettner,1958,959
Louis Stettner,1958,959
Louis Stettner,1972,959
Louis Stettner,1987,959
Louis Stettner,1958,959
Louis Stettner,1959,959
Louis Stettner,1952,959
Edward John Stevens Jr.,1944,960
May Stevens,1968,961
May Stevens,1969,961
May Stevens,1970,961
May Stevens,1971,961
May Stevens,1976,961
May Stevens,1982,961
May Stevens,1994,961
May Stevens,1983,961
"Jasper Johns, Donn Steward",1967,962
John P. Stewart,1970,963
John P. Stewart,1971,963
Alfred Stieglitz,1901,964
Alfred Stieglitz,1907,964
Alfred Stieglitz,1903,964
Alfred Stieglitz,1910,964
Alfred Stieglitz,1923,964
Alfred Stieglitz,1929,964
Alfred Stieglitz,1929,964
Clyfford Still,1945,965
Clyfford Still,1956,965
Clyfford Still,1957,965
Clyfford Still,1946,965
Clyfford Still,1943,965
Clyfford Still,1977,965
Clyfford Still,1946,965
Clyfford Still,1947,965
Clyfford Still,1950,965
Clyfford Still,1950,965
Clyfford Still,1950,965
Clyfford Still,1960,965
Clyfford Still,1965,965
Clyfford Still,1971,965
Clyfford Still,1947,965
George Stillman,1948,966
George Stillman,1948,966
George Stillman,1948,966
Rudolf Stingel,1991,967
Rudolf Stingel,2005,967
Jessica Stockholder,1993,968
Jessica Stockholder,1995,968
Jessica Stockholder,1998,968
Jessica Stockholder,2000,968
Jessica Stockholder,2009,968
Ezra Stoller,1950,969
Ezra Stoller,1958,969
Ezra Stoller,1962,969
Ezra Stoller,1966,969
Ezra Stoller,1966,969
Sylvia Stone,1969,970
John Storrs,1916,971
John Storrs,1917,971
John Storrs,1918,971
John Storrs,1918,971
John Storrs,1918,971
John Storrs,1922,971
John Storrs,1924,971
John Storrs,1924,971
John Storrs,1924,971
John Storrs,1932,971
John Storrs,1933,971
John Storrs,1934,971
John Storrs,1934,971
Lou Stoumen,n.d.,972
Myron Stout,1952,973
Myron Stout,1953,973
Myron Stout,1956,973
Myron Stout,1956,973
Myron Stout,1953,973
Myron Stout,1957,973
Myron Stout,1969,973
Myron Stout,1959,973
Myron Stout,1976,973
Paul Strand,1917,974
Paul Strand,1920,974
Paul Strand,1928,974
Paul Strand,1928,974
Paul Strand,1929,974
Paul Strand,1931,974
Paul Strand,1932,974
Paul Strand,1933,974
Paul Strand,1915,974
Angela Strassheim,2003,975
Angela Strassheim,2005,975
James Strombotne,1960,976
Peter Anthony Stroud,1987,977
Peter Anthony Stroud,1997,977
Juergen Strunck,1970,978
Juergen Strunck,1970,978
Karl Struss,1910,979
Michelle Stuart,1974,980
Michelle Stuart,1977,980
Michelle Stuart,1969,980
Jack Stuck,1965,981
Walter Stuempfig,1943,982
Walter Stuempfig,1956,982
Walter Stuempfig,1914,982
Walter Stuempfig,1948,982
Walter Stuempfig,1914,982
Walter Stuempfig,1947,982
Sturtevant,1966,983
Sturtevant,2004,983
Miklos Suba,1930,984
Miklos Suba,1940,984
Miklos Suba,1941,984
Miklos Suba,1932,984
George Sugarman,1963,985
George Sugarman,1964,985
George Sugarman,1965,985
George Sugarman,1967,985
George Sugarman,1968,985
George Sugarman,1971,985
George Sugarman,1971,985
George Sugarman,1953,985
George Sugarman,1970,985
George Sugarman,1965,985
Hiroshi Sugimoto,1992,986
Hiroshi Sugimoto,1993,986
Hiroshi Sugimoto,1994,986
Hiroshi Sugimoto,1996,986
Hiroshi Sugimoto,1997,986
Hiroshi Sugimoto,1997,986
Hiroshi Sugimoto,1998,986
Kunié Sugiura,1971,987
Do Ho Suh,2001,988
Do Ho Suh,2002,988
Do Ho Suh,2004,988
Catherine Sullivan,2003,989
James Sullivan,1969,990
Donald Sultan,1978,991
Donald Sultan,1978,991
Donald Sultan,1988,991
Donald Sultan,1988,991
Donald Sultan,1988,991
Donald Sultan,1988,991
Donald Sultan,1988,991
Donald Sultan,1988,991
Donald Sultan,1988,991
Donald Sultan,1988,991
Donald Sultan,1988,991
Donald Sultan,1988,991
Donald Sultan,1985,991
Donald Sultan,1996,991
Donald Sultan,1996,991
Donald Sultan,1999,991
Donald Sultan,1999,991
Donald Sultan,1999,991
Donald Sultan,1999,991
Donald Sultan,2000,991
Donald Sultan,1996,991
Larry Sultan,1998,992
Larry Sultan,1999,992
Larry Sultan,1999,992
Larry Sultan,1999,992
Larry Sultan,1999,992
Larry Sultan,1999,992
Larry Sultan,2000,992
Larry Sultan,2000,992
Larry Sultan,2000,992
Larry Sultan,2000,992
Larry Sultan,2000,992
Larry Sultan,2000,992
Larry Sultan,2000,992
Larry Sultan,2001,992
Carol Summers,1962,993
Carol Summers,1967,993
Carol Summers,1982,993
Emily Sundblad,2011,994
James Surls,1982,995
James Surls,1984,995
Eve Sussman,2004,996
Eve Sussman,2004,996
Edward Suydam,1925,997
Erica Svec,2010,998
Marc Swanson,2000,999
Sahl Swarz,1957,1000
Erick Swenson,2004,1001
Albert Swinden,1936,1002
Albert Swinden,1937,1002
Albert Swinden,1945,1002
Albert Swinden,1948,1002
Albert Swinden,1948,1002
Corin Sworn,2007,1003
Stephanie Syjuco,2001,1004
Stephanie Syjuco,2001,1004
Stephanie Syjuco,2001,1004
Stephanie Syjuco,2001,1004
Stephanie Syjuco,2001,1004
Stephanie Syjuco,2001,1004
Stephanie Syjuco,2001,1004
Stephanie Syjuco,2001,1004
Stephanie Syjuco,2001,1004
Stephanie Syjuco,2001,1004
Stephanie Syjuco,2001,1004
Stephanie Syjuco,2001,1004
Curt Szekessy,n.d.,1005
Sarah Sze,1996,1006
Sarah Sze,1999,1006
Sarah Sze,1999,1006
Sarah Sze,2000,1006
Sarah Sze,2000,1006
Sarah Sze,2008,1006
Sarah Sze,2012,1006
Sarah Sze,2015,1006
Sarah Sze,2019,1006
Arthur Szyk,1945,1007
Walid Raad,1999,1008
Walid Raad,2010,1008
Walid Raad,2010,1008
Raquel Rabinovich,1987,1009
Raquel Rabinovich,1997,1009
Leo Rabkin,1962,1010
Leo Rabkin,1969,1010
Leo Rabkin,1970,1010
Leo Rabkin,1987,1010
Leo Rabkin,1997,1010
André Racz,1959,1011
André Racz,1960,1011
Joseph Raffael,1973,1012
Joseph Raffael,1981,1012
Joseph Raffael,1980,1012
Sara Greenberger Rafferty,2008,1013
Sara Greenberger Rafferty,2009,1013
Sara Greenberger Rafferty,2009,1013
Andrew Raftery,2002,1014
Yvonne Rainer,1966,1015
Yvonne Rainer,1970,1015
Christina Ramberg,1968,1016
Christina Ramberg,1974,1016
Christina Ramberg,1974,1016
Paul Henry Ramirez,1999,1017
Paul Henry Ramirez,1999,1017
Mel Ramos,1965,1018
Mel Ramos,1965,1018
Mel Ramos,1969,1018
Mel Ramos,1969,1018
Mel Ramos,1969,1018
Mel Ramos,1969,1018
Mel Ramos,1969,1018
Mel Ramos,1969,1018
Mel Ramos,1969,1018
Mel Ramos,1969,1018
Mel Ramos,1969,1018
Daniel Rasmusson,1937,1019
Daniel Rasmusson,1937,1019
Daniel Rasmusson,1939,1019
Alan Rath,1994,1020
Augusta Rathbone,1930,1021
Augusta Rathbone,1936,1021
David Rathman,2009,1022
David Rathman,2009,1022
David Rathman,2009,1022
David Rathman,2009,1022
Abraham Rattner,1944,1023
Abraham Rattner,1958,1023
Abraham Rattner,1968,1023
Abraham Rattner,1893,1023
Abraham Rattner,1893,1023
Abraham Rattner,1949,1023
Abraham Rattner,1893,1023
Abraham Rattner,1893,1023
Abraham Rattner,1920,1023
Abraham Rattner,1925,1023
Abraham Rattner,1928,1023
Abraham Rattner,1928,1023
Abraham Rattner,1949,1023
Abraham Rattner,1947,1023
Abraham Rattner,1893,1023
Abraham Rattner,1947,1023
Abraham Rattner,1893,1023
Abraham Rattner,1893,1023
Abraham Rattner,1942,1023
Abraham Rattner,1893,1023
Abraham Rattner,1893,1023
Abraham Rattner,1940,1023
Abraham Rattner,1945,1023
Abraham Rattner,1946,1023
Abraham Rattner,1942,1023
Robert Rauschenberg,1951,1024
Robert Rauschenberg,1952,1024
Robert Rauschenberg,1954,1024
Robert Rauschenberg,1955,1024
Robert Rauschenberg,1958,1024
Robert Rauschenberg,1960,1024
Robert Rauschenberg,1961,1024
Robert Rauschenberg,1961,1024
Robert Rauschenberg,1962,1024
Robert Rauschenberg,1962,1024
Robert Rauschenberg,1962,1024
Robert Rauschenberg,1962,1024
Robert Rauschenberg,1962,1024
Robert Rauschenberg,1964,1024
Robert Rauschenberg,1964,1024
Robert Rauschenberg,1964,1024
Robert Rauschenberg,1964,1024
Robert Rauschenberg,1965,1024
Robert Rauschenberg,1965,1024
Robert Rauschenberg,1965,1024
Robert Rauschenberg,1968,1024
Robert Rauschenberg,1968,1024
Robert Rauschenberg,1968,1024
Robert Rauschenberg,1969,1024
Robert Rauschenberg,1969,1024
Robert Rauschenberg,1969,1024
Robert Rauschenberg,1970,1024
Robert Rauschenberg,1970,1024
Robert Rauschenberg,1970,1024
Robert Rauschenberg,1971,1024
Robert Rauschenberg,1971,1024
Robert Rauschenberg,1972,1024
Robert Rauschenberg,1973,1024
Robert Rauschenberg,1974,1024
Robert Rauschenberg,1974,1024
Robert Rauschenberg,1974,1024
Robert Rauschenberg,1974,1024
Robert Rauschenberg,1974,1024
Robert Rauschenberg,1976,1024
Robert Rauschenberg,1978,1024
Robert Rauschenberg,1979,1024
Robert Rauschenberg,1979,1024
Robert Rauschenberg,1979,1024
Robert Rauschenberg,1979,1024
Robert Rauschenberg,1979,1024
