label,id,node
Tommy Dale Palmore,1180,1180
Gary Panter,1181,1181
Tod Papageorge,1182,1182
Fred Papsdorf,1183,1183
Jorge Pardo,1184,1184
Harold Paris,1185,1185
Charlotte Park,1186,1186
David Park,1187,1187
"Robert ParkeHarrison, Shana ParkeHarrison",1188,1188
"Avon Neal, Ann Parker",1189,1189
"Ann Parker, Avon Neal",1190,1190
Bill Parker,1191,1191
Erik Parker,1192,1192
James Parker,1193,1193
Raymond Parker,1194,1194
Robert Andrew Parker,1195,1195
Gordon Parks,1196,1196
Steven Parrino,1197,1197
Betty Parsons,1198,1198
Lloyd Parsons,1199,1199
Ed Paschke,1200,1200
Jules Pascin,1201,1201
Marlo Pascual,1202,1202
Jennifer Pastor,1203,1203
Izhar Patkin,1204,1204
Christine Taylor Patten,1205,1205
Ben Patterson,1206,1206
Abbott Pattison,1207,1207
David Paul,1208,1208
Frank Paulin,1209,1209
Sean Paul,1210,1210
Philip Pavia,1211,1211
Philip Pearlstein,1212,1212
Bruce Pearson,1213,1213
Henry Pearson,1214,1214
David Pease,1215,1215
Knud Pedersen,1216,1216
Adam Peiperl,1217,1217
Waldo Peirce,1218,1218
Agnes Pelton,1219,1219
Joseph Pennell,1220,1220
Irving Penn,1221,1221
Joyce Pensato,1222,1222
Beverly Pepper,1223,1223
I. Rice Pereira,1224,1224
Luis Perelman,1225,1225
Gilles Peress,1226,1226
Enoc Perez,1227,1227
Harley Perkins,1228,1228
Robert Perless,1229,1229
Bernard Perlin,1230,1230
Jenny Perlin,1231,1231
Hirsch Perlman,1232,1232
Joel Perlman,1233,1233
Bill Perlmutter,1234,1234
Herbert Perr,1235,1235
Van Dearing Perrine,1236,1236
Serena Perrone,1237,1237
Simmons Persons,1238,1238
Dolly Perutz,1239,1239
Gabor Peterdi,1240,1240
Roland C. Petersen,1241,1241
Ben Peterson,1242,1242
Jane Peterson,1243,1243
Irving Petlin,1244,1244
William Pettet,1245,1245
Richard Pettibone,1246,1246
Raymond Pettibon,1247,1247
Elizabeth Peyton,1248,1248
Judy Pfaff,1249,1249
John Pfahl,1250,1250
Paul Pfeiffer,1251,1251
Ellen Phelan,1252,1252
Danica Phelps,1253,1253
Robert Philipp,1254,1254
Blanche Phillips,1255,1255
Helen Phillips,1256,1256
James Phillips,1257,1257
Marjorie Phillips,1258,1258
Matt Phillips,1259,1259
Peter Phillips,1260,1260
Richard Phillips,1261,1261
George Picken,1262,1262
Joseph Pickett,1263,1263
Chloe Piene,1264,1264
Jack Pierson,1265,1265
Aleksandar Saša Pilipovic,1266,1266
Matthew Pillsbury,1267,1267
John Pilson,1268,1268
Howardena Pindell,1269,1269
Melissa Ann Pinney,1270,1270
Jody Pinto,1271,1271
Salvatore Pinto,1272,1272
Adrian Piper,1273,1273
Horace Pippin,1274,1274
Hobson Pittman,1275,1275
Lari Pittman,1276,1276
Walter Plate,1277,1277
Liss Platt,1278,1278
Stephanie Pogue,1279,1279
Albin Polasek,1280,1280
Mathias Poledna,1281,1281
Reginald Pollack,1282,1282
Joseph Pollet,1283,1283
Charles Pollock,1284,1284
Jackson Pollock,1285,1285
Michael Ponce de Léon,1286,1286
Rona Pondick,1287,1287
Larry Poons,1288,1288
Anne Poor,1289,1289
Henry Varnum Poor,1290,1290
Carl Pope,1291,1291
Pope.L,1292,1292
David Porter,1293,1293
Eliot Porter,1294,1294
Fairfield Porter,1295,1295
Katherine Porter,1296,1296
Liliana Porter,1297,1297
Richard Pousette-Dart,1298,1298
Robert Povlich,1299,1299
Mary S. Powers,1300,1300
Donald Powley,1301,1301
Rudy Pozzatti,1302,1302
Lucio Pozzi,1303,1303
Paul P.,1304,1304
Alex Prager,1305,1305
Peggy Preheim,1306,1306
Charles James Prendergast,1307,1307
Maurice Prendergast,1308,1308
Thomas Prentiss,1309,1309
Josef Presser,1310,1310
James Preston,1311,1311
Gregorio Prestopino,1312,1312
Easton Pribble,1313,1313
Joan Webster Price,1314,1314
Kenneth Price,1315,1315
Seth Price,1316,1316
Monique Prieto,1317,1317
Stephen Prina,1318,1318
Richard Prince,1319,1319
Barbara Probst,1320,1320
Nancy Elizabeth Prophet,1321,1321
Robert A. Pruitt,1322,1322
Albert John Pucci,1323,1323
Elliott Puckette,1324,1324
Mina Pulsifer,1325,1325
Noah Purifoy,1326,1326
Martin Puryear,1327,1327
Adam Putnam,1328,1328
Jon Pylypchuk,1329,1329
Daniel Oates,1330,1330
Chiura Obata,1331,1331
Mary McLean Obering,1332,1332
Catherine Frances O'Brien,1333,1333
Aric Obrosey,1334,1334
Manuel Ocampo,1335,1335
Ruben Ochoa,1336,1336
Alice O'Connor,1337,1337
John O'Connor,1338,1338
Thomas O'Connor,1339,1339
Shaun O'Dell,1340,1340
Toyin Ojih Odutola,1341,1341
Doug Ohlson,1342,1342
Kenzo Okada,1343,1343
Arthur Okamura,1344,1344
Georgia O'Keeffe,1345,1345
Ken Okiishi,1346,1346
Jerry Okimoto,1347,1347
Shimon Okshteyn,1348,1348
Claes Oldenburg,1349,1349
Claes Oldenburg and Coosje van Bruggen,1350,1350
Toby Old,1351,1351
Jules Olitski,1352,1352
Nathan Oliveira,1353,1353
Pauline Oliveros,1354,1354
Earle Olsen,1355,1355
William Omwake,1356,1356
Pat O'Neill,1357,1357
Robyn O'Neil,1358,1358
Yoko Ono,1359,1359
Gordon Onslow-Ford,1360,1360
Catherine Opie,1361,1361
Dennis Oppenheim,1362,1362
Kristin Oppenheim,1363,1363
John Opper,1364,1364
John O'Reilly,1365,1365
Deborah Oropallo,1366,1366
Gabriel Orozco,1367,1367
José Clemente Orozco,1368,1368
Elliot Orr,1369,1369
"Larry Bell, Eric Orr",1370,1370
The Orr,1371,1371
David Ortins,1372,1372
Raphael Montañez Ortiz,1373,1373
George Ortman,1374,1374
Osborne,1375,1375
Charles Oscar,1376,1376
Pepón Osorio,1377,1377
Alfonso Ossorio,1378,1378
Carl Ostendarp,1379,1379
Arthur Osver,1380,1380
Otra de Vaqueros,1381,1381
Tom Otterness,1382,1382
Sabina Ott,1383,1383
Tony Oursler,1384,1384
Paul Outerbridge,1385,1385
Robert Overby,1386,1386
Bill Owens,1387,1387
Laura Owens,1388,1388
Akosua Adoma Owusu,1389,1389
Yigal Ozeri,1390,1390
James Nachtwey,1391,1391
Elie Nadelman,1392,1392
Thomas Nagai,1393,1393
Peter Nagy,1394,1394
Laurel Nakadate,1395,1395
Reuben Nakian,1396,1396
Billy Name,1397,1397
Hans Namuth,1398,1398
James Nares,1399,1399
Thomas W. Nason,1400,1400
Robert Natkin,1401,1401
Bruce Nauman,1402,1402
Alice Neel,1403,1403
Anne Neely,1404,1404
Warren Neidich,1405,1405
LeRoy Neiman,1406,1406
Joan Nelson,1407,1407
Senga Nengudi,1408,1408
Manuel Neri,1409,1409
Jackson Lee Nesbitt,1410,1410
Shirin Neshat,1411,1411
Joshua Neustein,1412,1412
Louise Nevelson,1413,1413
Mike Nevelson,1414,1414
Warren Newcombe,1415,1415
Arnold Newman,1416,1416
Barnett Newman,1417,1417
Carl Newman,1418,1418
Daniel Newman,1419,1419
John Newman,1420,1420
Marvin E. Newman,1421,1421
Mark Newport,1422,1422
Rashaad Newsome,1423,1423
John Newsom,1424,1424
Edith Newton,1425,1425
Jun Nguyen-Hatsushiba,1426,1426
Don Nice,1427,1427
Ben Nicholson,1428,1428
Robert Nickle,1429,1429
Kimon Nicolaides,1430,1430
Nic Nicosia,1431,1431
Henry Niese,1432,1432
Gladys Nilsson,1433,1433
Hermann Nitsch,1434,1434
Costantino Nivola,1435,1435
Nicholas Nixon,1436,1436
John Noble,1437,1437
John Alexander Noble,1438,1438
Isamu Noguchi,1439,1439
Cady Noland,1440,1440
Kenneth Noland,1441,1441
Richard Nonas,1442,1442
Barbara Norfleet,1443,1443
Dorothy Norman,1444,1444
Gyora Novak,1445,1445
David Novros,1446,1446
Domingo Nuño,1447,1447
Jim Nutt,1448,1448
Maha Maamoun,1449,1449
Nathan Mabry,1450,1450
Kim MacConnel,1451,1451
Chris Macdonald,1452,1452
Stanton Macdonald-Wright,1453,1453
Sheldon Machlin,1454,1454
"Ken Friedman, George Maciunas, Fluxus",1455,1455
"Fluxus, George Maciunas",1456,1456
"George Maciunas, Fluxus",1457,1457
George Maciunas,1458,1458
Loren MacIver,1459,1459
Anissa Mack,1460,1460
Diane MacKown,1461,1461
Elmer L. MacRae,1462,1462
Tala Madani,1463,1463
Jack Madson,1464,1464
Gus Mager,1465,1465
Marco Maggi,1466,1466
Jill Magid,1467,1467
Oscar Magnan,1468,1468
Florian Maier-Aichen,1469,1469
Monica Majoli,1470,1470
Frank Majore,1471,1471
Oronzio Maldarelli,1472,1472
Robert Mallary,1473,1473
Ronald Mallory,1474,1474
Billy Malone,1475,1475
Mathieu Malouf,1476,1476
Howard Mandel,1477,1477
Iñigo Manglano-Ovalle,1478,1478
Robert Mangold,1479,1479
Sylvia Plimack Mangold,1480,1480
Babette Mangolte,1481,1481
Peppino Gino Mangravite,1482,1482
Katinka Mann,1483,1483
Sally Mann,1484,1484
Man Ray,1485,1485
Leo Manso,1486,1486
Larry Mantello,1487,1487
Nancy Manter,1488,1488
Robert Mapplethorpe,1489,1489
Lizbeth Marano,1490,1490
Fabian Marcaccio,1491,1491
Donna Marcantonio,1492,1492
Conrad Marca-Relli,1493,1493
Christian Marclay,1494,1494
Ari Marcopoulos,1495,1495
Marcia Marcus,1496,1496
Brice Marden,1497,1497
Helen Marden,1498,1498
Boris Margo,1499,1499
S. L. Margolies,1500,1500
Berta Margoulies,1501,1501
De Hirsh Margules,1502,1502
Joseph Margulies,1503,1503
Marie Krane Bergman with Cream Co.,1504,1504
Herman Maril,1505,1505
John Marin,1506,1506
Joseph Marioni,1507,1507
Marisol,1508,1508
Kyra Markham,1509,1509
Mary Ellen Mark,1510,1510
Ethel Mars,1511,1511
Kerry James Marshall,1512,1512
Reginald Marsh,1513,1513
Agnes Martin,1514,1514
Cameron Martin,1515,1515
Daria Martin,1516,1516
Ezio Martinelli,1517,1517
Alfred Martinez,1518,1518
Daniel Joseph Martinez,1519,1519
Fletcher Martin,1520,1520
Fred Martin,1521,1521
Keith Martin,1522,1522
Knox Martin,1523,1523
Virgil Marti,1524,1524
Antonio Martorell,1525,1525
Robert Ernest Marx,1526,1526
Yuri Masnyj,1527,1527
Alice Trumbull Mason,1528,1528
Andrew Masullo,1529,1529
Jill Mathis,1530,1530
Sophie Matisse,1531,1531
Gordon Matta-Clark,1532,1532
Mercedes Matter,1533,1533
Henry Mattson,1534,1534
Jan Matulka,1535,1535
Cynthia Maughan,1536,1536
Lionel Maunz,1537,1537
Alfred Henry Maurer,1538,1538
Nick Mauss,1539,1539
Merritt Mauzey,1540,1540
Carey Maxon,1541,1541
Aubrey Mayer,1542,1542
Keith Mayerson,1543,1543
Richard Mayhew,1544,1544
Michael Mazur,1545,1545
Rita McBride,1546,1546
Anthony McCall,1547,1547
Virginia McCall,1548,1548
Henry McCarter,1549,1549
"Mike Kelley, Paul McCarthy",1550,1550
Paul McCarthy,1551,1551
Chris McCaw,1552,1552
Robert McChesney,1553,1553
Bruce Alan McClain,1554,1554
Suzanne McClelland,1555,1555
Byron McClintock,1556,1556
Allan McCollum,1557,1557
Bruce McCombs,1558,1558
David McCosh,1559,1559
Ann McCoy,1560,1560
John McCracken,1561,1561
"David McDermott, Peter McGough",1562,1562
McDermott & McGough,1563,1563
Barrie McDowell,1564,1564
Josiah McElheny,1565,1565
Adam McEwen,1566,1566
Henry Lee McFee,1567,1567
James McGarrell,1568,1568
Dominic McGill,1569,1569
Ryan McGinley,1570,1570
"Gene Davis, Douglas Davis, Ed McGowin, Michael Clark",1571,1571
Ed McGowin,1572,1572
Conor McGrady,1573,1573
Kelly McLane,1574,1574
Mary Ellen Bute,1575,1575
Gerald McLaughlin,1576,1576
John McLaughlin,1577,1577
Richard McLean,1578,1578
Paul McMahon,1579,1579
Judith McMillan,1580,1580
Mildred McMillen,1581,1581
Ryan McNamara,1582,1582
George McNeil,1583,1583
William C. McNulty,1584,1584
Craig McPherson,1585,1585
Clement L. Meadmore,1586,1586
Amanda Means,1587,1587
Ralph Eugene Meatyard,1588,1588
Austin Mecklem,1589,1589
Josephine Meckseper,1590,1590
Dean Meeker,1591,1591
Julie Mehretu,1592,1592
Howard Mehring,1593,1593
Susan Meiselas,1594,1594
Jonas Mekas,1595,1595
Robert Melee,1596,1596
Sean Mellyn,1597,1597
Paul R. Meltsner,1598,1598
Ana Mendieta,1599,1599
Edward Meneeley,1600,1600
Zygmunt Menkes,1601,1601
Will Mentor,1602,1602
Herman Menzel,1603,1603
Salvatore Samuel Meo,1604,1604
Richard Merkin,1605,1605
Frederick Mershimer,1606,1606
Roger Mertin,1607,1607
Deborah Mesa-Pelly,1608,1608
Arnold Mesches,1609,1609
Hugh Mesibov,1610,1610
Sam Messer,1611,1611
Ray K. Metzker,1612,1612
Anne Norton Meyer,1613,1613
Felicia Meyer,1614,1614
Herbert Meyer,1615,1615
Joel Meyerowitz,1616,1616
William Meyerowitz,1617,1617
MICA-TV,1618,1618
Duane Michals,1619,1619
Jean-Baptiste Michel,1620,1620
Eric Michelson,1621,1621
Diana Michener,1622,1622
Jason Middlebrook,1623,1623
Sam Middleton,1624,1624
Walter Midener,1625,1625
Willard F. Midgette,1626,1626
Eleanore Mikus,1627,1627
Wardell Milan,1628,1628
Jeanne Miles,1629,1629
Brenda Miller,1630,1630
Earle Miller,1631,1631
Harriette G. Miller,1632,1632
John E. Miller,1633,1633
Judith Suzanne Miller,1634,1634
Kenneth Hayes Miller,1635,1635
Larry Miller,1636,1636
Paul D. Miller,1637,1637
Edward Millman,1638,1638
Wes Mills,1639,1639
Lee Mingwei,1640,1640
Marilyn Minter,1641,1641
Harry Mintz,1642,1642
Raymond August Mintz,1643,1643
Antoni Miralda,1644,1644
Aleksandra Mir,1645,1645
Helen Mirra,1646,1646
Richard Misrach,1647,1647
Bruce Mitchell,1648,1648
Joan Mitchell,1649,1649
George Miyasaki,1650,1650
Tad Miyashita,1651,1651
Toyo Miyatake,1652,1652
Lisette Model,1653,1653
Andrea Modica,1654,1654
Donald Moffett,1655,1655
Langston Moffett,1656,1656
Ross Moffett,1657,1657
Monica Mohan,1658,1658
László Moholy-Nagy,1659,1659
Robert Moir,1660,1660
Molla,1661,1661
Hans Moller,1662,1662
Dianna Molzan,1663,1663
Lucas Monaco,1664,1664
Meredith Monk,1665,1665
Andrew Moore,1666,1666
Bruce Moore,1667,1667
Claire Moore,1668,1668
Frank Moore,1669,1669
Justin Moore,1670,1670
Julie Moos,1671,1671
Tom Moran,1672,1672
Hermon More,1673,1673
Abelardo Morell,1674,1674
Herbert Morgan,1675,1675
Maud Morgan,1676,1676
Norma Gloria Morgan,1677,1677
Randall Morgan,1678,1678
Yasumasa Morimura,1679,1679
Miho Morinoue,1680,1680
Malcolm Morley,1681,1681
Carl Morris,1682,1682
George L. K. Morris,1683,1683
John Morris,1684,1684
Kyle Morris,1685,1685
David H. Morrison,1686,1686
George Morrison,1687,1687
Robert Morris,1688,1688
Mark Morrisroe,1689,1689
Aaron Morse,1690,1690
Ree Morton,1691,1691
Ralph Moseley,1692,1692
Simon Moselsio,1693,1693
Ed Moses,1694,1694
Ira Moskowitz,1695,1695
Robert Moskowitz,1696,1696
Robert Motherwell,1697,1697
"Archibald John Motley, Jr.",1698,1698
Jeanne Moutoussamy-Ashe,1699,1699
Donna Moylan,1700,1700
Seong Moy,1701,1701
George Mueller,1702,1702
Stephen Mueller,1703,1703
Carter Mull,1704,1704
"John Mullen III, Mark Bradford",1705,1705
Dave Muller,1706,1706
Jan Müller,1707,1707
Karin Apollonia Müller,1708,1708
Matt Mullican,1709,1709
Martin Mull,1710,1710
Colleen Mulrenan,1711,1711
Vik Muniz,1712,1712
Hiroshi Murata,1713,1713
Walter Murch,1714,1714
Arthur G. Murphy,1715,1715
Catherine Murphy,1716,1716
Gerald Murphy,1717,1717
John J. A. Murphy,1718,1718
M. Lois Murphy,1719,1719
Elizabeth Murray,1720,1720
Judith Murray,1721,1721
Julie Murray,1722,1722
Robert Murray,1723,1723
Greg Murr,1724,1724
Wangechi Mutu,1725,1725
Jerome Myers,1726,1726
Gaston Lachaise,1727,1727
"Slater Bradley, Ed Lachman",1728,1728
Rachel Lachowicz,1729,1729
Suzanne Lacy,1730,1730
Cheryl Laemmle,1731,1731
Bancel La Farge,1732,1732
Richard Lahey,1733,1733
Gerald Laing,1734,1734
Alix Lambert,1735,1735
David Lamelas,1736,1736
Leroy Lamis,1737,1737
Jennett Lam,1738,1738
Andrew Lampert,1739,1739
Paul Landacre,1740,1740
Jacob Landau,1741,1741
Armin Landeck,1742,1742
Sean Landers,1743,1743
Ronnie Landfield,1744,1744
Edward Landon,1745,1745
Vytautas Landsbergis,1746,1746
Stanley Landsman,1747,1747
Lois Lane,1748,1748
Dorothea Lange,1749,1749
Bernard Langlais,1750,1750
Thomas Lanigan-Schmidt,1751,1751
Edward Laning,1752,1752
J.J. Lankes,1753,1753
Terence La Noue,1754,1754
Michael Lantz,1755,1755
Michael A. Lantz,1756,1756
Ellen Lanyon,1757,1757
Liz Larner,1758,1758
Laura Larson,1759,1759
Mauricio Lasansky,1760,1760
Liz Magic Laser,1761,1761
Jonathan Lasker,1762,1762
Joseph  L. Lasker,1763,1763
Ibram Lassaw,1764,1764
Elad Lassry,1765,1765
Paul Laster,1766,1766
Barbara Latham,1767,1767
Evelyn H. Lauder,1768,1768
Judith Glickman Lauder,1769,1769
Sidney Laufman,1770,1770
Alice D. Laughlin,1771,1771
"Bernadette Corporation, Laumont Editions",1772,1772
Laura McPhee and Virginia Beahan,1773,1773
Robert Laurent,1774,1774
Rex Lau,1775,1775
Louise Lawler,1776,1776
Jacob Lawrence,1777,1777
Deana Lawson,1778,1778
Ernest Lawson,1779,1779
Elizabeth [Grandma] Layton,1780,1780
Pietro Lazzari,1781,1781
Blanche Lazzell,1782,1782
June Leaf,1783,1783
An-My Lê,1784,1784
William Leavitt,1785,1785
Rico Lebrun,1786,1786
Charles LeDray,1787,1787
Arthur Lee,1788,1788
Colin Loy Lee,1789,1789
Jungjin Lee,1790,1790
"Peter Coffin, Daniel Lefcourt, Jim Drain, Anna Craycroft",1791,1791
Daniel Lefcourt,1792,1792
Gerson Leiber,1793,1793
Abby Leigh,1794,1794
Mel Leipzig,1795,1795
Saul Leiter,1796,1796
Michael Lekakis,1797,1797
Annette Lemieux,1798,1798
William L'Engle,1799,1799
Devin Wayne Leonardi,1800,1800
Zoe Leonard,1801,1801
Leone & Macdonald,1802,1802
Leonid,1803,1803
"Robert Frank, Alfred Leslie",1804,1804
Alfred Leslie,1805,1805
Howard Lester,1806,1806
Julian Lethbridge,1807,1807
Barry Le Va,1808,1808
John Levee,1809,1809
Julian Levi,1810,1810
Erik Levine,1811,1811
Jack Levine,1812,1812
Les Levine,1813,1813
Sherrie Levine,1814,1814
Tom Levine,1815,1815
Mikael Levin,1816,1816
Morton D. Levin,1817,1817
Mon Levinson,1818,1818
Leon Levinstein,1819,1819
David Levinthal,1820,1820
Herschel Levit,1821,1821
Helen Levitt,1822,1822
Edgar Levy,1823,1823
Edmund D. Lewandowski,1824,1824
Martin Lewis,1825,1825
Norman Lewis,1826,1826
Sam Lewitt,1827,1827
Sol LeWitt,1828,1828
Alexander Liberman,1829,1829
L. Jean Liberte,1830,1830
Roy Lichtenstein,1831,1831
Siobhan Liddell,1832,1832
Jerome Liebling,1833,1833
Glenn Ligon,1834,1834
Ligorano/Reese,1835,1835
Russell Limbach,1836,1836
Richard Lindner,1837,1837
Evan Lindquist,1838,1838
Judith Linhares,1839,1839
Judy Linn,1840,1840
Kalup Linzy,1841,1841
Jacques Lipchitz,1842,1842
Peter Lipman-Wulf,1843,1843
Richard Lippold,1844,1844
Donald Lipski,1845,1845
Pat Lipsky,1846,1846
Seymour Lipton,1847,1847
Hung Liu,1848,1848
Elliott Lloyd,1849,1849
Frank Lobdell,1850,1850
Robert Lobe,1851,1851
Charles Locke,1852,1852
Robert Lockhart,1853,1853
Sharon Lockhart,1854,1854
John Ward Lockwood,1855,1855
Michael Loew,1856,1856
Juan Logan,1857,1857
Jane Marie Logemann,1858,1858
Mark Lombardi,1859,1859
Charles Long,1860,1860
Melissa Longhi,1861,1861
"John Cage, Lois Long",1862,1862
Robert Longo,1863,1863
Vincent Longo,1864,1864
Fred Lonidier,1865,1865
Dolia Lorian,1866,1866
John Loring,1867,1867
Los Carpinteros,1868,1868
Sharon Louden,1869,1869
Morris Louis,1870,1870
Liza Lou,1871,1871
Jim Love,1872,1872
Whitfield Lovell,1873,1873
Alvin Loving,1874,1874
Nat Lowell,1875,1875
Jackson Mac Low,1876,1876
Nate Lowman,1877,1877
Lee Lozano,1878,1878
Louis Lozowick,1879,1879
Bruno Lucchesi,1880,1880
Molly Luce,1881,1881
Mary Lucier,1882,1882
Luigi Lucioni,1883,1883
Florence Lucius,1884,1884
Eugene Ludins,1885,1885
Sven Lukin,1886,1886
George Luks,1887,1887
David Lund,1888,1888
Helen Lundeberg,1889,1889
Nan Lurie,1890,1890
Deborah Luster,1891,1891
Vera Lutter,1892,1892
Gwen Creighton Lux,1893,1893
Agnes Lyall,1894,1894
Scott Lyall,1895,1895
Len Lye,1896,1896
Danny Lyon,1897,1897
Reuben Kadish,1898,1898
Brad Kahlhamer,1899,1899
Wolf Kahn,1900,1900
Wyatt Kahn,1901,1901
Jacob Kainen,1902,1902
Ray Kaiser,1903,1903
Luise Kaish,1904,1904
Herbert Kallem,1905,1905
Jean Kallina,1906,1906
Craig Kalpakjian,1907,1907
Stephen Kaltenbach,1908,1908
Ben Kamihira,1909,1909
Y.Z. Kami,1910,1910
Gerome Kamrowski,1911,1911
John Kane,1912,1912
Ik-Joong Kang,1913,1913
Howard Kanovitz,1914,1914
Morris Kantor,1915,1915
Jerome Kaplan,1916,1916
Philip Kappel,1917,1917
Allan Kaprow,1918,1918
Bernard Karfiol,1919,1919
Andrew B. Karoly,1920,1920
Dawn Kasper,1921,1921
Deborah Kass,1922,1922
Barbara Kasten,1923,1923
Kate Ericson and Mel Ziegler,1924,1924
Alex Katz,1925,1925
Alexander Raymond Katz,1926,1926
Leo Katz,1927,1927
Herbert Katzman,1928,1928
Craig Kauffman,1929,1929
Donald Kaufman,1930,1930
Jane Kaufman,1931,1931
Robert D. Kaufmann,1932,1932
Tauno Kauppi,1933,1933
On Kawara,1934,1934
Nathaniel Kaz,1935,1935
James Kearns,1936,1936
Jerry Kearns,1937,1937
Ezra Jack Keats,1938,1938
Matt Keegan,1939,1939
Keiko Narahashi,1940,1940
Steve Keister,1941,1941
Henry G. Keller,1942,1942
Martha Keller,1943,1943
Mary Reid Kelley,1944,1944
Mike Kelley,1945,1945
Ellsworth Kelly,1946,1946
James Kelly,1947,1947
Leon Kelly,1948,1948
Mary Kelly,1949,1949
Robert Kelly,1950,1950
Paul Kelpe,1951,1951
John Kelsey,1952,1952
Mel Kendrick,1953,1953
M. Kennedy,1954,1954
Adaline Kent,1955,1955
Sister Corita Kent,1956,1956
Jane Kent,1957,1957
Rockwell Kent,1958,1958
Caitlin Keogh,1959,1959
Gyorgy Kepes,1960,1960
Lisa Kereszi,1961,1961
Richard Kern,1962,1962
Martin Kersels,1963,1963
André Kertész,1964,1964
Jon Kessler,1965,1965
Leonard Kester,1966,1966
Toba Khedoori,1967,1967
William Kienbusch,1968,1968
Edward Kienholz,1969,1969
Frederick Kiesler,1970,1970
Karen Kilimnik,1971,1971
Katherine Kimball,1972,1972
Byron Kim,1973,1973
Kimsooja,1974,1974
Dong Kingman,1975,1975
William King,1976,1976
Jonah Kinigstein,1977,1977
Robert Kinmont,1978,1978
Robert Kipniss,1979,1979
Lyman Kipp,1980,1980
Isabella Kirkland,1981,1981
Jules Kirschenbaum,1982,1982
R. B. Kitaj,1983,1983
Zak Kitnick,1984,1984
Kraemer Kittredge,1985,1985
Charles Klabunde,1986,1986
David Klamen,1987,1987
James Kleege,1988,1988
Earl Klein,1989,1989
Frank Kleinholz,1990,1990
William Klein,1991,1991
Mark Klett,1992,1992
Franz Kline,1993,1993
Josh Kline,1994,1994
Martin Kline,1995,1995
Clara Klinghoffer,1996,1996
Bengt af Klintberg,1997,1997
Georgina Klitgaard,1998,1998
Karl Knaths,1999,1999
Michael Knigin,2000,2000
Milan Knizak,2001,2001
Alison Knowles,2002,2002
Win Knowlton,2003,2003
John Koch,2004,2004
Lewis Koch,2005,2005
Florence Koehler,2006,2006
Janet Koenig,2007,2007
Henry Koerner,2008,2008
Jutta Koether,2009,2009
Ida Kohlmeyer,2010,2010
Gabriel Kohn,2011,2011
Misch Kohn,2012,2012
Terence Koh,2013,2013
Silvia Kolbowski,2014,2014
Uta Kollmann,2015,2015
Komar and Melamid,2016,2016
Bill Komodore,2017,2017
Joseph Konzal,2018,2018
Jeff Koons,2019,2019
Benjamin Kopman,2020,2020
Chaim Koppelman,2021,2021
Richard Koppe,2022,2022
"Svetlana Kopystiansky, Igor Kopystiansky",2023,2023
Victor Kord,2024,2024
"Takehisa Kosugi, Fluxus",2025,2025
Joseph Kosuth,2026,2026
Joyce Kozloff,2027,2027
Daniel Kramer,2028,2028
Lee Krasner,2029,2029
Peter Krasnow,2030,2030
Henry Kreis,2031,2031
Naomie Kremer,2032,2032
Irving Kriesberg,2033,2033
Harold Krisel,2034,2034
Leon Kroll,2035,2035
Barbara Kruger,2036,2036
Alexander Z. Kruse,2037,2037
Nicholas Krushenick,2038,2038
Kálmán Kubinyi,2039,2039
"Shigeko Kubota, Fluxus",2040,2040
Shigeko Kubota,2041,2041
Max Kuehne,2042,2042
Gary Kuehn,2043,2043
Walter Kuhlman,2044,2044
Walt Kuhn,2045,2045
Robert Kulicke,2046,2046
Yasuo Kuniyoshi,2047,2047
Lawrence Kupferman,2048,2048
Joseph Kurhajac,2049,2049
Justine Kurland,2050,2050
Kay Kurt,2051,2051
Yayoi Kusama,2052,2052
Robert Kushner,2053,2053
Alfredo Jaar,2054,2054
Emily Jacir,2055,2055
Bill Jacklin,2056,2056
Herb Jackson,2057,2057
Martin Jackson,2058,2058
Matthew Day Jackson,2059,2059
Ward Jackson,2060,2060
Abraham Jacobs,2061,2061
Harold Jacobs,2062,2062
Ken Jacobs,2063,2063
Bill Jacobson,2064,2064
Michael Jacobson-Hardy,2065,2065
Jeff Jacobson,2066,2066
William Jacobs,2067,2067
Yvonne Jacquette,2068,2068
Arthur Jafa,2069,2069
Gareth James,2070,2070
Terrell James,2071,2071
Cameron Jamie,2072,2072
Mitchell Jamieson,2073,2073
Aaron Flint Jamison,2074,2074
Christian Jankowski,2075,2075
Joel Janowitz,2076,2076
Valerie Jaudon,2077,2077
Jeff,2078,2078
Paul Jenkins,2079,2079
Ulysses Jenkins,2080,2080
Neil Jenney,2081,2081
Alfred J. Jensen,2082,2082
Bill Jensen,2083,2083
Gendron Jensen,2084,2084
Candy Jernigan,2085,2085
Jess,2086,2086
Luis Jimenez,2087,2087
Yun-Fei Ji,2088,2088
Chris Johanson,2089,2089
John Dogg,2090,2090
Jasper Johns,2091,2091
Ben Johnson,2092,2092
Buffie Johnson,2093,2093
Butt Johnson,2094,2094
Cletus Johnson,2095,2095
"Cletus Johnson, Robert Creeley",2096,2096
Grace Mott Johnson,2097,2097
Larry Johnson,2098,2098
Lester Johnson,2099,2099
Matt Johnson,2100,2100
Oliver Johnson,2101,2101
Rashid Johnson,2102,2102
Ray Johnson,2103,2103
Richard A. Johnson,2104,2104
William H. Johnson,2105,2105
Joan Jonas,2106,2106
Allen Jones,2107,2107
Benjamin Jones,2108,2108
Frank Jones,2109,2109
Joe Jones,2110,2110
Kim Jones,2111,2111
